70
# x y z
5	0	0
1	19	15	16
1	19	16	17
1	19	17	18
1	20	2	3
1	20	3	4
1	20	4	5
1	20	5	6
1	20	6	7
1	20	7	8
1	20	8	9
1	20	9	10
1	20	10	11
1	20	11	12
1	20	12	13
1	20	13	14
1	20	14	15
1	20	15	16
1	20	16	17
1	20	17	18
1	20	18	19
1	21	2	3
1	21	3	4
1	21	4	5
1	21	5	6
1	21	6	7
1	21	7	8
1	21	8	9
1	21	9	10
1	21	10	11
1	21	11	12
1	21	12	13
1	21	13	14
1	21	14	15
1	21	15	16
1	21	16	17
1	21	17	18
1	21	18	19
1	21	19	20
1	22	2	3
1	22	3	4
1	22	4	5
1	22	5	6
1	22	6	7
1	22	7	8
1	22	8	9
1	22	9	10
1	22	10	11
1	22	11	12
1	22	12	13
1	22	13	14
1	22	14	15
1	22	15	16
1	22	16	17
1	22	17	18
1	22	18	19
1	22	19	20
1	22	20	21
1	23	2	3
1	23	3	4
1	23	4	5
1	23	5	6
1	23	6	7
1	23	7	8
1	23	8	9
1	23	9	10
1	23	10	11
1	23	11	12
1	23	12	13
1	23	13	14
1	23	14	15
1	23	15	16
1	23	16	17
1	23	17	18
1	23	18	19
1	23	19	20
1	23	20	21
1	23	21	22
1	24	2	3
1	24	3	4
1	24	4	5
1	24	5	6
1	24	6	7
1	24	7	8
1	24	8	9
1	24	9	10
1	24	10	11
1	24	11	12
1	24	12	13
1	24	13	14
1	24	14	15
1	24	15	16
1	24	16	17
1	24	17	18
1	24	18	19
1	24	19	20
1	24	20	21
1	24	21	22
1	24	22	23
1	25	2	3
1	25	3	4
1	25	4	5
1	25	5	6
1	25	6	7
1	25	7	8
1	25	8	9
1	25	9	10
1	25	10	11
1	25	11	12
1	25	12	13
1	25	13	14
1	25	14	15
1	25	15	16
1	25	16	17
1	25	17	18
1	25	18	19
1	25	19	20
1	25	20	21
1	25	21	22
1	25	22	23
1	25	23	24
1	26	2	3
1	26	3	4
1	26	4	5
1	26	5	6
1	26	6	7
1	26	7	8
1	26	8	9
1	26	9	10
1	26	10	11
1	26	11	12
1	26	12	13
1	26	13	14
1	26	14	15
1	26	15	16
1	26	16	17
1	26	17	18
1	26	18	19
1	26	19	20
1	26	20	21
1	26	21	22
1	26	22	23
1	26	23	24
1	26	24	25
1	27	2	3
1	27	3	4
1	27	4	5
1	27	5	6
1	27	6	7
1	27	7	8
1	27	8	9
1	27	9	10
1	27	10	11
1	27	11	12
1	27	12	13
1	27	13	14
1	27	14	15
1	27	15	16
1	27	16	17
1	27	17	18
1	27	18	19
1	27	19	20
1	27	20	21
1	27	21	22
1	27	22	23
1	27	23	24
1	27	24	25
1	27	25	26
1	28	2	3
1	28	3	4
1	28	4	5
1	28	5	6
1	28	6	7
1	28	7	8
1	28	8	9
1	28	9	10
1	28	10	11
1	28	11	12
1	28	12	13
1	28	13	14
1	28	14	15
1	28	15	16
1	28	16	17
1	28	17	18
1	28	18	19
1	28	19	20
1	28	20	21
1	28	21	22
1	28	22	23
1	28	23	24
1	28	24	25
1	28	25	26
1	28	26	27
1	29	2	3
1	29	3	4
1	29	4	5
1	29	5	6
1	29	6	7
1	29	7	8
1	29	8	9
1	29	9	10
1	29	10	11
1	29	11	12
1	29	12	13
1	29	13	14
1	29	14	15
1	29	15	16
1	29	16	17
1	29	17	18
1	29	18	19
1	29	19	20
1	29	20	21
1	29	21	22
1	29	22	23
1	29	23	24
1	29	24	25
1	29	25	26
1	29	26	27
1	29	27	28
1	30	2	3
1	30	3	4
1	30	4	5
1	30	5	6
1	30	6	7
1	30	7	8
1	30	8	9
1	30	9	10
1	30	10	11
1	30	11	12
1	30	12	13
1	30	13	14
1	30	14	15
1	30	15	16
1	30	16	17
1	30	17	18
1	30	18	19
1	30	19	20
1	30	20	21
1	30	21	22
1	30	22	23
1	30	23	24
1	30	24	25
1	30	25	26
1	30	26	27
1	30	27	28
1	30	28	29
1	31	2	3
1	31	3	4
1	31	4	5
1	31	5	6
1	31	6	7
1	31	7	8
1	31	8	9
1	31	9	10
1	31	10	11
1	31	11	12
1	31	12	13
1	31	13	14
1	31	14	15
1	31	15	16
1	31	16	17
1	31	17	18
1	31	18	19
1	31	19	20
1	31	20	21
1	31	21	22
1	31	22	23
1	31	23	24
1	31	24	25
1	31	25	26
1	31	26	27
1	31	27	28
1	31	28	29
1	31	29	30
1	32	2	3
1	32	3	4
1	32	4	5
1	32	5	6
1	32	6	7
1	32	7	8
1	32	8	9
1	32	9	10
1	32	10	11
1	32	11	12
1	32	12	13
1	32	13	14
1	32	14	15
1	32	15	16
1	32	16	17
1	32	17	18
1	32	18	19
1	32	19	20
1	32	20	21
1	32	21	22
1	32	22	23
1	32	23	24
1	32	24	25
1	32	25	26
1	32	26	27
1	32	27	28
1	32	28	29
1	32	29	30
1	32	30	31
1	33	2	3
1	33	3	4
1	33	4	5
1	33	5	6
1	33	6	7
1	33	7	8
1	33	8	9
1	33	9	10
1	33	10	11
1	33	11	12
1	33	12	13
1	33	13	14
1	33	14	15
1	33	15	16
1	33	16	17
1	33	17	18
1	33	18	19
1	33	19	20
1	33	20	21
1	33	21	22
1	33	22	23
1	33	23	24
1	33	24	25
1	33	25	26
1	33	26	27
1	33	27	28
1	33	28	29
1	33	29	30
1	33	30	31
1	33	31	32
1	34	2	3
1	34	3	4
1	34	4	5
1	34	5	6
1	34	6	7
1	34	7	8
1	34	8	9
1	34	9	10
1	34	10	11
1	34	11	12
1	34	12	13
1	34	13	14
1	34	14	15
1	34	15	16
1	34	16	17
1	34	17	18
1	34	18	19
1	34	19	20
1	34	20	21
1	34	21	22
1	34	22	23
1	34	23	24
1	34	24	25
1	34	25	26
1	34	26	27
1	34	27	28
1	34	28	29
1	34	29	30
1	34	30	31
1	34	31	32
1	34	32	33
1	35	2	3
1	35	3	4
1	35	4	5
1	35	5	6
1	35	6	7
1	35	7	8
1	35	8	9
1	35	9	10
1	35	10	11
1	35	11	12
1	35	12	13
1	35	13	14
1	35	14	15
1	35	15	16
1	35	16	17
1	35	17	18
1	35	18	19
1	35	19	20
1	35	20	21
1	35	21	22
1	35	22	23
1	35	23	24
1	35	24	25
1	35	25	26
1	35	26	27
1	35	27	28
1	35	28	29
1	35	29	30
1	35	30	31
1	35	31	32
1	35	32	33
1	35	33	34
1	36	2	3
1	36	3	4
1	36	4	5
1	36	5	6
1	36	6	7
1	36	7	8
1	36	8	9
1	36	9	10
1	36	10	11
1	36	11	12
1	36	12	13
1	36	13	14
1	36	14	15
1	36	15	16
1	36	16	17
1	36	17	18
1	36	18	19
1	36	19	20
1	36	20	21
1	36	21	22
1	36	22	23
1	36	23	24
1	36	24	25
1	36	25	26
1	36	26	27
1	36	27	28
1	36	28	29
1	36	29	30
1	36	30	31
1	36	31	32
1	36	32	33
1	36	33	34
1	36	34	35
1	37	2	3
1	37	3	4
1	37	4	5
1	37	5	6
1	37	6	7
1	37	7	8
1	37	8	9
1	37	9	10
1	37	10	11
1	37	11	12
1	37	12	13
1	37	13	14
1	37	14	15
1	37	15	16
1	37	16	17
1	37	17	18
1	37	18	19
1	37	19	20
1	37	20	21
1	37	21	22
1	37	22	23
1	37	23	24
1	37	24	25
1	37	25	26
1	37	26	27
1	37	27	28
1	37	28	29
1	37	29	30
1	37	30	31
1	37	31	32
1	37	32	33
1	37	33	34
1	37	34	35
1	37	35	36
1	38	2	3
1	38	3	4
1	38	4	5
1	38	5	6
1	38	6	7
1	38	7	8
1	38	8	9
1	38	9	10
1	38	10	11
1	38	11	12
1	38	12	13
1	38	13	14
1	38	14	15
1	38	15	16
1	38	16	17
1	38	17	18
1	38	18	19
1	38	19	20
1	38	20	21
1	38	21	22
1	38	22	23
1	38	23	24
1	38	24	25
1	38	25	26
1	38	26	27
1	38	27	28
1	38	28	29
1	38	29	30
1	38	30	31
1	38	31	32
1	38	32	33
1	38	33	34
1	38	34	35
1	38	35	36
1	38	36	37
1	39	2	3
1	39	3	4
1	39	4	5
1	39	5	6
1	39	6	7
1	39	7	8
1	39	8	9
1	39	9	10
1	39	10	11
1	39	11	12
1	39	12	13
1	39	13	14
1	39	14	15
1	39	15	16
1	39	16	17
1	39	17	18
1	39	18	19
1	39	19	20
1	39	20	21
1	39	21	22
1	39	22	23
1	39	23	24
1	39	24	25
1	39	25	26
1	39	26	27
1	39	27	28
1	39	28	29
1	39	29	30
1	39	30	31
1	39	31	32
1	39	32	33
1	39	33	34
1	39	34	35
1	39	35	36
1	39	36	37
1	39	37	38
1	40	2	3
1	40	3	4
1	40	4	5
1	40	5	6
1	40	6	7
1	40	7	8
1	40	8	9
1	40	9	10
1	40	10	11
1	40	11	12
1	40	12	13
1	40	13	14
1	40	14	15
1	40	15	16
1	40	16	17
1	40	17	18
1	40	18	19
1	40	19	20
1	40	20	21
1	40	21	22
1	40	22	23
1	40	23	24
1	40	24	25
1	40	25	26
1	40	26	27
1	40	27	28
1	40	28	29
1	40	29	30
1	40	30	31
1	40	31	32
1	40	32	33
1	40	33	34
1	40	34	35
1	40	35	36
1	40	36	37
1	40	37	38
1	40	38	39
1	41	2	3
1	41	3	4
1	41	4	5
1	41	5	6
1	41	6	7
1	41	7	8
1	41	8	9
1	41	9	10
1	41	10	11
1	41	11	12
1	41	12	13
1	41	13	14
1	41	14	15
1	41	15	16
1	41	16	17
1	41	17	18
1	41	18	19
1	41	19	20
1	41	20	21
1	41	21	22
1	41	22	23
1	41	23	24
1	41	24	25
1	41	25	26
1	41	26	27
1	41	27	28
1	41	28	29
1	41	29	30
1	41	30	31
1	41	31	32
1	41	32	33
1	41	33	34
1	41	34	35
1	41	35	36
1	41	36	37
1	41	37	38
1	41	38	39
1	41	39	40
1	42	2	3
1	42	3	4
1	42	4	5
1	42	5	6
1	42	6	7
1	42	7	8
1	42	8	9
1	42	9	10
1	42	10	11
1	42	11	12
1	42	12	13
1	42	13	14
1	42	14	15
1	42	15	16
1	42	16	17
1	42	17	18
1	42	18	19
1	42	19	20
1	42	20	21
1	42	21	22
1	42	22	23
1	42	23	24
1	42	24	25
1	42	25	26
1	42	26	27
1	42	27	28
1	42	28	29
1	42	29	30
1	42	30	31
1	42	31	32
1	42	32	33
1	42	33	34
1	42	34	35
1	42	35	36
1	42	36	37
1	42	37	38
1	42	38	39
1	42	39	40
1	42	40	41
1	43	2	3
1	43	3	4
1	43	4	5
1	43	5	6
1	43	6	7
1	43	7	8
1	43	8	9
1	43	9	10
1	43	10	11
1	43	11	12
1	43	12	13
1	43	13	14
1	43	14	15
1	43	15	16
1	43	16	17
1	43	17	18
1	43	18	19
1	43	19	20
1	43	20	21
1	43	21	22
1	43	22	23
1	43	23	24
1	43	24	25
1	43	25	26
1	43	26	27
1	43	27	28
1	43	28	29
1	43	29	30
1	43	30	31
1	43	31	32
1	43	32	33
1	43	33	34
1	43	34	35
1	43	35	36
1	43	36	37
1	43	37	38
1	43	38	39
1	43	39	40
1	43	40	41
1	43	41	42
1	44	2	3
1	44	3	4
1	44	4	5
1	44	5	6
1	44	6	7
1	44	7	8
1	44	8	9
1	44	9	10
1	44	10	11
1	44	11	12
1	44	12	13
1	44	13	14
1	44	14	15
1	44	15	16
1	44	16	17
1	44	17	18
1	44	18	19
1	44	19	20
1	44	20	21
1	44	21	22
1	44	22	23
1	44	23	24
1	44	24	25
1	44	25	26
1	44	26	27
1	44	27	28
1	44	28	29
1	44	29	30
1	44	30	31
1	44	31	32
1	44	32	33
1	44	33	34
1	44	34	35
1	44	35	36
1	44	36	37
1	44	37	38
1	44	38	39
1	44	39	40
1	44	40	41
1	44	41	42
1	44	42	43
1	45	2	3
1	45	3	4
1	45	4	5
1	45	5	6
1	45	6	7
1	45	7	8
1	45	8	9
1	45	9	10
1	45	10	11
1	45	11	12
1	45	12	13
1	45	13	14
1	45	14	15
1	45	15	16
1	45	16	17
1	45	17	18
1	45	18	19
1	45	19	20
1	45	20	21
1	45	21	22
1	45	22	23
1	45	23	24
1	45	24	25
1	45	25	26
1	45	26	27
1	45	27	28
1	45	28	29
1	45	29	30
1	45	30	31
1	45	31	32
1	45	32	33
1	45	33	34
1	45	34	35
1	45	35	36
1	45	36	37
1	45	37	38
1	45	38	39
1	45	39	40
1	45	40	41
1	45	41	42
1	45	42	43
1	45	43	44
1	46	2	3
1	46	3	4
1	46	4	5
1	46	5	6
1	46	6	7
1	46	7	8
1	46	8	9
1	46	9	10
1	46	10	11
1	46	11	12
1	46	12	13
1	46	13	14
1	46	14	15
1	46	15	16
1	46	16	17
1	46	17	18
1	46	18	19
1	46	19	20
1	46	20	21
1	46	21	22
1	46	22	23
1	46	23	24
1	46	24	25
1	46	25	26
1	46	26	27
1	46	27	28
1	46	28	29
1	46	29	30
1	46	30	31
1	46	31	32
1	46	32	33
1	46	33	34
1	46	34	35
1	46	35	36
1	46	36	37
1	46	37	38
1	46	38	39
1	46	39	40
1	46	40	41
1	46	41	42
1	46	42	43
1	46	43	44
1	46	44	45
1	47	2	3
1	47	3	4
1	47	4	5
1	47	5	6
1	47	6	7
1	47	7	8
1	47	8	9
1	47	9	10
1	47	10	11
1	47	11	12
1	47	12	13
1	47	13	14
1	47	14	15
1	47	15	16
1	47	16	17
1	47	17	18
1	47	18	19
1	47	19	20
1	47	20	21
1	47	21	22
1	47	22	23
1	47	23	24
1	47	24	25
1	47	25	26
1	47	26	27
1	47	27	28
1	47	28	29
1	47	29	30
1	47	30	31
1	47	31	32
1	47	32	33
1	47	33	34
1	47	34	35
1	47	35	36
1	47	36	37
1	47	37	38
1	47	38	39
1	47	39	40
1	47	40	41
1	47	41	42
1	47	42	43
1	47	43	44
1	47	44	45
1	47	45	46
1	48	2	3
1	48	3	4
1	48	4	5
1	48	5	6
1	48	6	7
1	48	7	8
1	48	8	9
1	48	9	10
1	48	10	11
1	48	11	12
1	48	12	13
1	48	13	14
1	48	14	15
1	48	15	16
1	48	16	17
1	48	17	18
1	48	18	19
1	48	19	20
1	48	20	21
1	48	21	22
1	48	22	23
1	48	23	24
1	48	24	25
1	48	25	26
1	48	26	27
1	48	27	28
1	48	28	29
1	48	29	30
1	48	30	31
1	48	31	32
1	48	32	33
1	48	33	34
1	48	34	35
1	48	35	36
1	48	36	37
1	48	37	38
1	48	38	39
1	48	39	40
1	48	40	41
1	48	41	42
1	48	42	43
1	48	43	44
1	48	44	45
1	48	45	46
1	48	46	47
1	49	2	3
1	49	3	4
1	49	4	5
1	49	5	6
1	49	6	7
1	49	7	8
1	49	8	9
1	49	9	10
1	49	10	11
1	49	11	12
1	49	12	13
1	49	13	14
1	49	14	15
1	49	15	16
1	49	16	17
1	49	17	18
1	49	18	19
1	49	19	20
1	49	20	21
1	49	21	22
1	49	22	23
1	49	23	24
1	49	24	25
1	49	25	26
1	49	26	27
1	49	27	28
1	49	28	29
1	49	29	30
1	49	30	31
1	49	31	32
1	49	32	33
1	49	33	34
1	49	34	35
1	49	35	36
1	49	36	37
1	49	37	38
1	49	38	39
1	49	39	40
1	49	40	41
1	49	41	42
1	49	42	43
1	49	43	44
1	49	44	45
1	49	45	46
1	49	46	47
1	49	47	48
1	50	2	3
1	50	3	4
1	50	4	5
1	50	5	6
1	50	6	7
1	50	7	8
1	50	8	9
1	50	9	10
1	50	10	11
1	50	11	12
1	50	12	13
1	50	13	14
1	50	14	15
1	50	15	16
1	50	16	17
1	50	17	18
1	50	18	19
1	50	19	20
1	50	20	21
1	50	21	22
1	50	22	23
1	50	23	24
1	50	24	25
1	50	25	26
1	50	26	27
1	50	27	28
1	50	28	29
1	50	29	30
1	50	30	31
1	50	31	32
1	50	32	33
1	50	33	34
1	50	34	35
1	50	35	36
1	50	36	37
1	50	37	38
1	50	38	39
1	50	39	40
1	50	40	41
1	50	41	42
1	50	42	43
1	50	43	44
1	50	44	45
1	50	45	46
1	50	46	47
1	50	47	48
1	50	48	49
1	51	2	3
1	51	3	4
1	51	4	5
1	51	5	6
1	51	6	7
1	51	7	8
1	51	8	9
1	51	9	10
1	51	10	11
1	51	11	12
1	51	12	13
1	51	13	14
1	51	14	15
1	51	15	16
1	51	16	17
1	51	17	18
1	51	18	19
1	51	19	20
1	51	20	21
1	51	21	22
1	51	22	23
1	51	23	24
1	51	24	25
1	51	25	26
1	51	26	27
1	51	27	28
1	51	28	29
1	51	29	30
1	51	30	31
1	51	31	32
1	51	32	33
1	51	33	34
1	51	34	35
1	51	35	36
1	51	36	37
1	51	37	38
1	51	38	39
1	51	39	40
1	51	40	41
1	51	41	42
1	51	42	43
1	51	43	44
1	51	44	45
1	51	45	46
1	51	46	47
1	51	47	48
1	51	48	49
1	51	49	50
1	52	2	3
1	52	3	4
1	52	4	5
1	52	5	6
1	52	6	7
1	52	7	8
1	52	8	9
1	52	9	10
1	52	10	11
1	52	11	12
1	52	12	13
1	52	13	14
1	52	14	15
1	52	15	16
1	52	16	17
1	52	17	18
1	52	18	19
1	52	19	20
1	52	20	21
1	52	21	22
1	52	22	23
1	52	23	24
1	52	24	25
1	52	25	26
1	52	26	27
1	52	27	28
1	52	28	29
1	52	29	30
1	52	30	31
1	52	31	32
1	52	32	33
1	52	33	34
1	52	34	35
1	52	35	36
1	52	36	37
1	52	37	38
1	52	38	39
1	52	39	40
1	52	40	41
1	52	41	42
1	52	42	43
1	52	43	44
1	52	44	45
1	52	45	46
1	52	46	47
1	52	47	48
1	52	48	49
1	52	49	50
1	52	50	51
1	53	2	3
1	53	3	4
1	53	4	5
1	53	5	6
1	53	6	7
1	53	7	8
1	53	8	9
1	53	9	10
1	53	10	11
1	53	11	12
1	53	12	13
1	53	13	14
1	53	14	15
1	53	15	16
1	53	16	17
1	53	17	18
1	53	18	19
1	53	19	20
1	53	20	21
1	53	21	22
1	53	22	23
1	53	23	24
1	53	24	25
1	53	25	26
1	53	26	27
1	53	27	28
1	53	28	29
1	53	29	30
1	53	30	31
1	53	31	32
1	53	32	33
1	53	33	34
1	53	34	35
1	53	35	36
1	53	36	37
1	53	37	38
1	53	38	39
1	53	39	40
1	53	40	41
1	53	41	42
1	53	42	43
1	53	43	44
1	53	44	45
1	53	45	46
1	53	46	47
1	53	47	48
1	53	48	49
1	53	49	50
1	53	50	51
1	53	51	52
1	54	2	3
1	54	3	4
1	54	4	5
1	54	5	6
1	54	6	7
1	54	7	8
1	54	8	9
1	54	9	10
1	54	10	11
1	54	11	12
1	54	12	13
1	54	13	14
1	54	14	15
1	54	15	16
1	54	16	17
1	54	17	18
1	54	18	19
1	54	19	20
1	54	20	21
1	54	21	22
1	54	22	23
1	54	23	24
1	54	24	25
1	54	25	26
1	54	26	27
1	54	27	28
1	54	28	29
1	54	29	30
1	54	30	31
1	54	31	32
1	54	32	33
1	54	33	34
1	54	34	35
1	54	35	36
1	54	36	37
1	54	37	38
1	54	38	39
1	54	39	40
1	54	40	41
1	54	41	42
1	54	42	43
1	54	43	44
1	54	44	45
1	54	45	46
1	54	46	47
1	54	47	48
1	54	48	49
1	54	49	50
1	54	50	51
1	54	51	52
1	54	52	53
1	55	2	3
1	55	3	4
1	55	4	5
1	55	5	6
1	55	6	7
1	55	7	8
1	55	8	9
1	55	9	10
1	55	10	11
1	55	11	12
1	55	12	13
1	55	13	14
1	55	14	15
1	55	15	16
1	55	16	17
1	55	17	18
1	55	18	19
1	55	19	20
1	55	20	21
1	55	21	22
1	55	22	23
1	55	23	24
1	55	24	25
1	55	25	26
1	55	26	27
1	55	27	28
1	55	28	29
1	55	29	30
1	55	30	31
1	55	31	32
1	55	32	33
1	55	33	34
1	55	34	35
1	55	35	36
1	55	36	37
1	55	37	38
1	55	38	39
1	55	39	40
1	55	40	41
1	55	41	42
1	55	42	43
1	55	43	44
1	55	44	45
1	55	45	46
1	55	46	47
1	55	47	48
1	55	48	49
1	55	49	50
1	55	50	51
1	55	51	52
1	55	52	53
1	55	53	54
1	56	2	3
1	56	3	4
1	56	4	5
1	56	5	6
1	56	6	7
1	56	7	8
1	56	8	9
1	56	9	10
1	56	10	11
1	56	11	12
1	56	12	13
1	56	13	14
1	56	14	15
1	56	15	16
1	56	16	17
1	56	17	18
1	56	18	19
1	56	19	20
1	56	20	21
1	56	21	22
1	56	22	23
1	56	23	24
1	56	24	25
1	56	25	26
1	56	26	27
1	56	27	28
1	56	28	29
1	56	29	30
1	56	30	31
1	56	31	32
1	56	32	33
1	56	33	34
1	56	34	35
1	56	35	36
1	56	36	37
1	56	37	38
1	56	38	39
1	56	39	40
1	56	40	41
1	56	41	42
1	56	42	43
1	56	43	44
1	56	44	45
1	56	45	46
1	56	46	47
1	56	47	48
1	56	48	49
1	56	49	50
1	56	50	51
1	56	51	52
1	56	52	53
1	56	53	54
1	56	54	55
1	57	2	3
1	57	3	4
1	57	4	5
1	57	5	6
1	57	6	7
1	57	7	8
1	57	8	9
1	57	9	10
1	57	10	11
1	57	11	12
1	57	12	13
1	57	13	14
1	57	14	15
1	57	15	16
1	57	16	17
1	57	17	18
1	57	18	19
1	57	19	20
1	57	20	21
1	57	21	22
1	57	22	23
1	57	23	24
1	57	24	25
1	57	25	26
1	57	26	27
1	57	27	28
1	57	28	29
1	57	29	30
1	57	30	31
1	57	31	32
1	57	32	33
1	57	33	34
1	57	34	35
1	57	35	36
1	57	36	37
1	57	37	38
1	57	38	39
1	57	39	40
1	57	40	41
1	57	41	42
1	57	42	43
1	57	43	44
1	57	44	45
1	57	45	46
1	57	46	47
1	57	47	48
1	57	48	49
1	57	49	50
1	57	50	51
1	57	51	52
1	57	52	53
1	57	53	54
1	57	54	55
1	57	55	56
1	58	2	3
1	58	3	4
1	58	4	5
1	58	5	6
1	58	6	7
1	58	7	8
1	58	8	9
1	58	9	10
1	58	10	11
1	58	11	12
1	58	12	13
1	58	13	14
1	58	14	15
1	58	15	16
1	58	16	17
1	58	17	18
1	58	18	19
1	58	19	20
1	58	20	21
1	58	21	22
1	58	22	23
1	58	23	24
1	58	24	25
1	58	25	26
1	58	26	27
1	58	27	28
1	58	28	29
1	58	29	30
1	58	30	31
1	58	31	32
1	58	32	33
1	58	33	34
1	58	34	35
1	58	35	36
1	58	36	37
1	58	37	38
1	58	38	39
1	58	39	40
1	58	40	41
1	58	41	42
1	58	42	43
1	58	43	44
1	58	44	45
1	58	45	46
1	58	46	47
1	58	47	48
1	58	48	49
1	58	49	50
1	58	50	51
1	58	51	52
1	58	52	53
1	58	53	54
1	58	54	55
1	58	55	56
1	58	56	57
1	59	2	3
1	59	3	4
1	59	4	5
1	59	5	6
1	59	6	7
1	59	7	8
1	59	8	9
1	59	9	10
1	59	10	11
1	59	11	12
1	59	12	13
1	59	13	14
1	59	14	15
1	59	15	16
1	59	16	17
1	59	17	18
1	59	18	19
1	59	19	20
1	59	20	21
1	59	21	22
1	59	22	23
1	59	23	24
1	59	24	25
1	59	25	26
1	59	26	27
1	59	27	28
1	59	28	29
1	59	29	30
1	59	30	31
1	59	31	32
1	59	32	33
1	59	33	34
1	59	34	35
1	59	35	36
1	59	36	37
1	59	37	38
1	59	38	39
1	59	39	40
1	59	40	41
1	59	41	42
1	59	42	43
1	59	43	44
1	59	44	45
1	59	45	46
1	59	46	47
1	59	47	48
1	59	48	49
1	59	49	50
1	59	50	51
1	59	51	52
1	59	52	53
1	59	53	54
1	59	54	55
1	59	55	56
1	59	56	57
1	59	57	58
1	60	2	3
1	60	3	4
1	60	4	5
1	60	5	6
1	60	6	7
1	60	7	8
1	60	8	9
1	60	9	10
1	60	10	11
1	60	11	12
1	60	12	13
1	60	13	14
1	60	14	15
1	60	15	16
1	60	16	17
1	60	17	18
1	60	18	19
1	60	19	20
1	60	20	21
1	60	21	22
1	60	22	23
1	60	23	24
1	60	24	25
1	60	25	26
1	60	26	27
1	60	27	28
1	60	28	29
1	60	29	30
1	60	30	31
1	60	31	32
1	60	32	33
1	60	33	34
1	60	34	35
1	60	35	36
1	60	36	37
1	60	37	38
1	60	38	39
1	60	39	40
1	60	40	41
1	60	41	42
1	60	42	43
1	60	43	44
1	60	44	45
1	60	45	46
1	60	46	47
1	60	47	48
1	60	48	49
1	60	49	50
1	60	50	51
1	60	51	52
1	60	52	53
1	60	53	54
1	60	54	55
1	60	55	56
1	60	56	57
1	60	57	58
1	60	58	59
1	61	2	3
1	61	3	4
1	61	4	5
1	61	5	6
1	61	6	7
1	61	7	8
1	61	8	9
1	61	9	10
1	61	10	11
1	61	11	12
1	61	12	13
1	61	13	14
1	61	14	15
1	61	15	16
1	61	16	17
1	61	17	18
1	61	18	19
1	61	19	20
1	61	20	21
1	61	21	22
1	61	22	23
1	61	23	24
1	61	24	25
1	61	25	26
1	61	26	27
1	61	27	28
1	61	28	29
1	61	29	30
1	61	30	31
1	61	31	32
1	61	32	33
1	61	33	34
1	61	34	35
1	61	35	36
1	61	36	37
1	61	37	38
1	61	38	39
1	61	39	40
1	61	40	41
1	61	41	42
