Moss jetpelare 2022-04-07fm
  0.5000
11
15
Type of measurement (0=app. resistivity,1=resistance)
0
421
2
1
Chargeability
mV/V
0.0127 1.9666
4       3.50       0.00       8.00       0.00       4.50       0.00       5.00       0.00      4.55794     7.52830 
4       4.00       0.00       8.50       0.00       5.00       0.00       5.50       0.00      4.00409   -14.45200 
4       4.50       0.00       9.00       0.00       5.50       0.00       6.00       0.00      4.29850    18.38700 
4       5.00       0.00       9.50       0.00       6.00       0.00       6.50       0.00      3.96583     0.98083 
4       5.50       0.00      10.00       0.00       6.50       0.00       7.00       0.00      4.27376     0.31324 
4       6.00       0.00      10.50       0.00       7.00       0.00       7.50       0.00      3.69270     1.49490 
4       6.50       0.00      11.00       0.00       7.50       0.00       8.00       0.00      3.70342    -0.47921 
4       7.00       0.00      11.50       0.00       8.00       0.00       8.50       0.00      4.14148     0.77281 
4       7.50       0.00      12.00       0.00       8.50       0.00       9.00       0.00      4.05011     0.60318 
4       8.00       0.00      12.50       0.00       9.00       0.00       9.50       0.00      4.28234    -1.27150 
4       8.50       0.00      13.00       0.00       9.50       0.00      10.00       0.00      5.54292    46.49000 
4       9.00       0.00      13.50       0.00      10.00       0.00      10.50       0.00      4.44892   -21.08100 
4       2.00       0.00      11.00       0.00       1.00       0.00       0.00       0.00      4.98908     1.33760 
4       2.50       0.00      11.50       0.00       1.50       0.00       0.50       0.00      3.81067     3.89300 
4       3.00       0.00      12.00       0.00       2.00       0.00       1.00       0.00      5.19041     0.85517 
4       3.50       0.00      12.50       0.00       2.50       0.00       1.50       0.00      5.13013     6.01330 
4       4.00       0.00      13.00       0.00       3.00       0.00       2.00       0.00      5.48914    61.46600 
4       4.50       0.00      13.50       0.00       3.50       0.00       2.50       0.00      4.49209     6.92240 
4       0.00       0.00       9.00       0.00       1.00       0.00       2.00       0.00      5.04383     0.66658 
4       0.50       0.00       9.50       0.00       1.50       0.00       2.50       0.00      6.05002     4.54440 
4       1.00       0.00      10.00       0.00       2.00       0.00       3.00       0.00      5.69016     4.29780 
4       1.50       0.00      10.50       0.00       2.50       0.00       3.50       0.00      5.93646     0.49885 
4       2.00       0.00      11.00       0.00       3.00       0.00       4.00       0.00      5.85565   -14.19400 
4       2.50       0.00      11.50       0.00       3.50       0.00       4.50       0.00      5.18020    -6.14640 
4       3.00       0.00      12.00       0.00       4.00       0.00       5.00       0.00      6.53559   103.31000 
4       3.50       0.00      12.50       0.00       4.50       0.00       5.50       0.00      3.32348  -193.00000 
4       4.00       0.00      13.00       0.00       5.00       0.00       6.00       0.00      4.70071     1.75870 
4       4.50       0.00      13.50       0.00       5.50       0.00       6.50       0.00      4.85201    22.09400 
4       2.00       0.00       6.50       0.00       0.50       0.00       0.00       0.00     10.54997     0.63488 
4       2.50       0.00       7.00       0.00       1.00       0.00       0.50       0.00      2.39159     0.67408 
4       3.00       0.00       7.50       0.00       1.50       0.00       1.00       0.00      6.30907    -2.25620 
4       3.50       0.00       8.00       0.00       2.00       0.00       1.50       0.00      5.85247     0.33005 
4       4.00       0.00       8.50       0.00       2.50       0.00       2.00       0.00      9.59675   137.05000 
4       4.50       0.00       9.00       0.00       3.00       0.00       2.50       0.00      4.88618     1.38080 
4       5.00       0.00       9.50       0.00       3.50       0.00       3.00       0.00      5.78427     3.01760 
4       6.00       0.00      10.50       0.00       4.50       0.00       4.00       0.00      3.91605     6.60090 
4       6.50       0.00      11.00       0.00       5.00       0.00       4.50       0.00      3.56833    -5.92840 
4       7.00       0.00      11.50       0.00       5.50       0.00       5.00       0.00      3.17214   -16.02300 
4       7.50       0.00      12.00       0.00       6.00       0.00       5.50       0.00      3.55347     9.40040 
4       8.00       0.00      12.50       0.00       6.50       0.00       6.00       0.00      3.44716     2.41370 
4       8.50       0.00      13.00       0.00       7.00       0.00       6.50       0.00      3.76229    -5.50140 
4       9.00       0.00      13.50       0.00       7.50       0.00       7.00       0.00      3.35086     3.22710 
4       0.00       0.00       4.50       0.00       1.50       0.00       2.00       0.00      7.36964     0.64324 
4       0.50       0.00       5.00       0.00       2.00       0.00       2.50       0.00      9.81577     8.99580 
4       1.00       0.00       5.50       0.00       2.50       0.00       3.00       0.00      7.51236    -0.64440 
4       1.50       0.00       6.00       0.00       3.00       0.00       3.50       0.00      9.49991     3.88770 
4       2.00       0.00       6.50       0.00       3.50       0.00       4.00       0.00      6.58980   -39.01000 
4       2.50       0.00       7.00       0.00       4.00       0.00       4.50       0.00      9.89979   126.56001 
4       3.00       0.00       7.50       0.00       4.50       0.00       5.00       0.00      6.63397     2.11550 
4       3.50       0.00       8.00       0.00       5.00       0.00       5.50       0.00      5.24852   -85.68300 
4       4.00       0.00       8.50       0.00       5.50       0.00       6.00       0.00      6.64528    15.68100 
4       4.50       0.00       9.00       0.00       6.00       0.00       6.50       0.00      6.21039     1.06800 
4       5.00       0.00       9.50       0.00       6.50       0.00       7.00       0.00      6.73548     0.31261 
4       5.50       0.00      10.00       0.00       7.00       0.00       7.50       0.00      5.78251     1.55050 
4       6.00       0.00      10.50       0.00       7.50       0.00       8.00       0.00      5.81455    -0.39809 
4       6.50       0.00      11.00       0.00       8.00       0.00       8.50       0.00      6.36846     0.67708 
4       7.00       0.00      11.50       0.00       8.50       0.00       9.00       0.00      6.35419     1.35630 
4       7.50       0.00      12.00       0.00       9.00       0.00       9.50       0.00      6.49636    -9.50080 
4       8.00       0.00      12.50       0.00       9.50       0.00      10.00       0.00     10.74452    80.64800 
4       8.50       0.00      13.00       0.00      10.00       0.00      10.50       0.00      6.49259   -40.67400 
4       9.00       0.00      13.50       0.00      10.50       0.00      11.00       0.00      6.94068   -10.96300 
4       2.50       0.00       7.00       0.00       0.50       0.00       0.00       0.00     14.35495     0.16807 
4       3.00       0.00       7.50       0.00       1.00       0.00       0.50       0.00      3.34295     0.62307 
4       3.50       0.00       8.00       0.00       1.50       0.00       1.00       0.00      8.28713    -0.55708 
4       4.00       0.00       8.50       0.00       2.00       0.00       1.50       0.00      8.12901    -0.15092 
4       4.50       0.00       9.00       0.00       2.50       0.00       2.00       0.00      9.07491    13.08900 
4       5.00       0.00       9.50       0.00       3.00       0.00       2.50       0.00      6.92103    -1.28690 
4       5.50       0.00      10.00       0.00       3.50       0.00       3.00       0.00     16.68650   193.41000 
4       6.00       0.00      10.50       0.00       4.00       0.00       3.50       0.00      5.25449   -52.57500 
4       6.50       0.00      11.00       0.00       4.50       0.00       4.00       0.00      5.70118    15.66900 
4       7.00       0.00      11.50       0.00       5.00       0.00       4.50       0.00      5.00948     1.04250 
4       7.50       0.00      12.00       0.00       5.50       0.00       5.00       0.00      4.57889   -12.07300 
4       8.00       0.00      12.50       0.00       6.00       0.00       5.50       0.00      5.08487     7.06190 
4       8.50       0.00      13.00       0.00       6.50       0.00       6.00       0.00      4.79609     0.29488 
4       9.00       0.00      13.50       0.00       7.00       0.00       6.50       0.00      5.25167    -4.69410 
4       0.00       0.00      13.50       0.00       1.50       0.00       3.00       0.00      8.34523     3.68350 
4       0.00       0.00       4.50       0.00       2.00       0.00       2.50       0.00     10.18787     8.05810 
4       0.50       0.00       5.00       0.00       2.50       0.00       3.00       0.00      8.98621    -0.92044 
4       1.00       0.00       5.50       0.00       3.00       0.00       3.50       0.00     14.29770   108.11000 
4       1.50       0.00       6.00       0.00       3.50       0.00       4.00       0.00      7.23886   -36.31500 
4       2.00       0.00       6.50       0.00       4.00       0.00       4.50       0.00      7.97305    22.84200 
4       2.50       0.00       7.00       0.00       4.50       0.00       5.00       0.00      7.36012     1.41050 
4       3.00       0.00       7.50       0.00       5.00       0.00       5.50       0.00      6.86155    -5.45300 
4       3.50       0.00       8.00       0.00       5.50       0.00       6.00       0.00      8.66577    63.36900 
4       4.00       0.00       8.50       0.00       6.00       0.00       6.50       0.00      7.10440     1.11260 
4       4.50       0.00       9.00       0.00       6.50       0.00       7.00       0.00      7.78235     0.33929 
4       5.00       0.00       9.50       0.00       7.00       0.00       7.50       0.00      6.81443     6.73560 
4       5.50       0.00      10.00       0.00       7.50       0.00       8.00       0.00      6.78301    -0.20076 
4       6.00       0.00      10.50       0.00       8.00       0.00       8.50       0.00      7.37866     0.75772 
4       6.50       0.00      11.00       0.00       8.50       0.00       9.00       0.00      7.22064     1.29870 
4       7.00       0.00      11.50       0.00       9.00       0.00       9.50       0.00      7.65795    -1.43590 
4       7.50       0.00      12.00       0.00       9.50       0.00      10.00       0.00      9.68993    52.69300 
4       8.00       0.00      12.50       0.00      10.00       0.00      10.50       0.00      5.98411   -92.33500 
4       8.50       0.00      13.00       0.00      10.50       0.00      11.00       0.00      7.69219   -17.48600 
4       9.00       0.00      13.50       0.00      11.00       0.00      11.50       0.00      7.34944    -5.02310 
4       3.00       0.00      12.00       0.00       1.00       0.00       0.00       0.00      9.95730     0.45547 
4       3.50       0.00      12.50       0.00       1.50       0.00       0.50       0.00      7.23220    -1.45250 
4       4.00       0.00      13.00       0.00       2.00       0.00       1.00       0.00      9.96797     0.75366 
4       4.50       0.00      13.50       0.00       2.50       0.00       1.50       0.00     10.50312     5.51270 
4       3.00       0.00       7.50       0.00       0.50       0.00       0.00       0.00     18.18118     0.08273 
4       3.50       0.00       8.00       0.00       1.00       0.00       0.50       0.00      3.96401     0.76224 
4       4.00       0.00       8.50       0.00       1.50       0.00       1.00       0.00     10.41721    -0.70104 
4       4.50       0.00       9.00       0.00       2.00       0.00       1.50       0.00     10.39709    -0.21472 
4       5.00       0.00       9.50       0.00       2.50       0.00       2.00       0.00     11.69709    11.96200 
4       5.50       0.00      10.00       0.00       3.00       0.00       2.50       0.00      9.06860    -0.07130 
4       6.00       0.00      10.50       0.00       3.50       0.00       3.00       0.00     11.27376    17.55500 
4       6.50       0.00      11.00       0.00       4.00       0.00       3.50       0.00      6.95943   -41.93600 
4       7.00       0.00      11.50       0.00       4.50       0.00       4.00       0.00      7.19264    16.72800 
4       7.50       0.00      12.00       0.00       5.00       0.00       4.50       0.00      6.52433     1.58120 
4       8.00       0.00      12.50       0.00       5.50       0.00       5.00       0.00      5.97961    -8.87940 
4       8.50       0.00      13.00       0.00       6.00       0.00       5.50       0.00      6.42955     7.67030 
4       9.00       0.00      13.50       0.00       6.50       0.00       6.00       0.00      6.01931     0.23507 
4       0.00       0.00       9.00       0.00       2.00       0.00       3.00       0.00     11.40153     4.56760 
4       0.50       0.00       9.50       0.00       2.50       0.00       3.50       0.00     13.02712     1.26300 
4       1.00       0.00      10.00       0.00       3.00       0.00       4.00       0.00     11.42627   -12.53400 
4       1.50       0.00      10.50       0.00       3.50       0.00       4.50       0.00      9.99927    -6.22290 
4       2.00       0.00      11.00       0.00       4.00       0.00       5.00       0.00     10.34662    17.60600 
4       2.50       0.00      11.50       0.00       4.50       0.00       5.50       0.00      9.68160    -7.02160 
4       3.00       0.00      12.00       0.00       5.00       0.00       6.00       0.00      9.72812     0.55121 
4       3.50       0.00      12.50       0.00       5.50       0.00       6.50       0.00     14.73319   133.36000 
4       4.00       0.00      13.00       0.00       6.00       0.00       7.00       0.00     10.41655     1.07760 
4       4.50       0.00      13.50       0.00       6.50       0.00       7.50       0.00     10.26514     2.05470 
4       3.50       0.00       8.00       0.00       0.50       0.00       0.00       0.00     20.21266     0.23224 
4       4.00       0.00       8.50       0.00       1.00       0.00       0.50       0.00      4.67924     0.88234 
4       4.50       0.00       9.00       0.00       1.50       0.00       1.00       0.00     12.46762    -0.60782 
4       5.00       0.00       9.50       0.00       2.00       0.00       1.50       0.00     12.57254    -0.06302 
4       5.50       0.00      10.00       0.00       2.50       0.00       2.00       0.00     14.35422    12.92700 
4       6.00       0.00      10.50       0.00       3.00       0.00       2.50       0.00     11.03332    -1.21020 
4       6.50       0.00      11.00       0.00       3.50       0.00       3.00       0.00     13.51040     8.93420 
4       7.00       0.00      11.50       0.00       4.00       0.00       3.50       0.00      8.23141   -41.06100 
4       7.50       0.00      12.00       0.00       4.50       0.00       4.00       0.00      8.78846    17.84000 
4       8.00       0.00      12.50       0.00       5.00       0.00       4.50       0.00      7.94720     1.45310 
4       8.50       0.00      13.00       0.00       5.50       0.00       5.00       0.00      7.07299    -9.69450 
4       9.00       0.00      13.50       0.00       6.00       0.00       5.50       0.00      7.77367    25.77700 
4       4.00       0.00      13.00       0.00       1.00       0.00       0.00       0.00     13.05351     0.54648 
4       4.50       0.00      13.50       0.00       1.50       0.00       0.50       0.00     10.04273     0.55062 
4       4.00       0.00       8.50       0.00       0.50       0.00       0.00       0.00     22.79873     0.69550 
4       4.50       0.00       9.00       0.00       1.00       0.00       0.50       0.00      5.36372     1.76160 
4       5.00       0.00       9.50       0.00       1.50       0.00       1.00       0.00     14.38019    -0.80495 
4       5.50       0.00      10.00       0.00       2.00       0.00       1.50       0.00     14.70453    -0.12267 
4       6.00       0.00      10.50       0.00       2.50       0.00       2.00       0.00     16.72763    12.81900 
4       6.50       0.00      11.00       0.00       3.00       0.00       2.50       0.00     12.83783    -1.22950 
4       7.00       0.00      11.50       0.00       3.50       0.00       3.00       0.00     15.19258     7.49030 
4       7.50       0.00      12.00       0.00       4.00       0.00       3.50       0.00      9.57786   -41.94300 
4       8.00       0.00      12.50       0.00       4.50       0.00       4.00       0.00     10.23561    18.49400 
4       8.50       0.00      13.00       0.00       5.00       0.00       4.50       0.00      8.98745     1.56640 
4       9.00       0.00      13.50       0.00       5.50       0.00       5.00       0.00      7.63960   -36.36700 
4       0.00       0.00       9.00       0.00       3.00       0.00       4.00       0.00     15.03387   -10.94700 
4       0.50       0.00       9.50       0.00       3.50       0.00       4.50       0.00     14.06554    -5.48170 
4       1.00       0.00      10.00       0.00       4.00       0.00       5.00       0.00     13.10206    15.62200 
4       1.50       0.00      10.50       0.00       4.50       0.00       5.50       0.00     12.18005    -6.32230 
4       2.00       0.00      11.00       0.00       5.00       0.00       6.00       0.00     12.58073     0.72088 
4       2.50       0.00      11.50       0.00       5.50       0.00       6.50       0.00     13.58245    11.72300 
4       3.00       0.00      12.00       0.00       6.00       0.00       7.00       0.00     13.93467     1.19380 
4       3.50       0.00      12.50       0.00       6.50       0.00       7.50       0.00     14.31435     2.24370 
4       4.00       0.00      13.00       0.00       7.00       0.00       8.00       0.00     13.52698     1.46020 
4       4.50       0.00      13.50       0.00       7.50       0.00       8.50       0.00     14.43284    -0.53338 
4       0.00       0.00      13.50       0.00       3.00       0.00       4.50       0.00     15.07856    -1.07480 
4       0.00       0.00       9.00       0.00       4.00       0.00       5.00       0.00     13.52707    11.85900 
4       0.50       0.00       9.50       0.00       4.50       0.00       5.50       0.00     13.34234    -6.01370 
