Line10
10.000
1
2688
1
0
15.000 10.000 9.959
25.000 10.000 11.397
35.000 10.000 11.917
45.000 10.000 12.220
55.000 10.000 11.292
65.000 10.000 11.095
75.000 10.000 10.557
85.000 10.000 8.711
95.000 10.000 7.486
105.000 10.000 6.528
115.000 10.000 6.028
125.000 10.000 5.795
135.000 10.000 6.186
145.000 10.000 5.464
155.000 10.000 5.287
165.000 10.000 5.044
175.000 10.000 4.647
185.000 10.000 4.365
195.000 10.000 3.870
205.000 10.000 3.793
215.000 10.000 3.640
225.000 10.000 3.555
235.000 10.000 3.350
245.000 10.000 3.394
255.000 10.000 3.458
265.000 10.000 2.828
275.000 10.000 3.163
285.000 10.000 3.069
295.000 10.000 2.797
305.000 10.000 2.677
315.000 10.000 3.052
325.000 10.000 2.913
335.000 10.000 2.831
345.000 10.000 2.606
355.000 10.000 2.897
365.000 10.000 2.586
375.000 10.000 2.482
385.000 10.000 2.795
395.000 10.000 1.566
405.000 10.000 2.434
415.000 10.000 2.416
425.000 10.000 2.489
435.000 10.000 2.861
445.000 10.000 2.353
455.000 10.000 2.499
465.000 10.000 2.169
475.000 10.000 2.682
485.000 10.000 2.179
495.000 10.000 1.632
505.000 10.000 1.925
515.000 10.000 2.114
525.000 10.000 1.943
535.000 10.000 2.018
545.000 10.000 1.894
555.000 10.000 2.132
565.000 10.000 2.004
575.000 10.000 2.262
585.000 10.000 345.323
595.000 10.000 1.970
605.000 10.000 0.001
615.000 10.000 -968.974
625.000 10.000 0.867
635.000 10.000 1.281
645.000 10.000 1.380
655.000 10.000 1.477
665.000 10.000 1.391
675.000 10.000 1.684
685.000 10.000 1.694
695.000 10.000 0.886
705.000 10.000 1.185
715.000 10.000 1.211
725.000 10.000 0.854
735.000 10.000 0.917
745.000 10.000 0.943
755.000 10.000 1.455
765.000 10.000 1.232
775.000 10.000 1.296
785.000 10.000 1.424
795.000 10.000 1.276
805.000 10.000 1.293
815.000 10.000 1.328
825.000 10.000 1.150
835.000 10.000 1.296
845.000 10.000 1.314
855.000 10.000 2.532
865.000 10.000 1.050
875.000 10.000 1.013
885.000 10.000 1.269
895.000 10.000 0.979
905.000 10.000 1.451
915.000 10.000 1.387
925.000 10.000 1.382
935.000 10.000 1.451
945.000 10.000 1.477
955.000 10.000 0.593
965.000 10.000 1.466
975.000 10.000 1.318
985.000 10.000 1.475
995.000 10.000 0.841
1005.000 10.000 1.543
1015.000 10.000 2.124
1025.000 10.000 1.512
1035.000 10.000 1.429
1045.000 10.000 1.793
1055.000 10.000 1.817
1065.000 10.000 1.732
1075.000 10.000 1.502
1085.000 10.000 1.828
1095.000 10.000 1.328
1105.000 10.000 1.615
1115.000 10.000 1.659
1125.000 10.000 1.754
1135.000 10.000 1.593
1145.000 10.000 1.507
1155.000 10.000 1.720
1165.000 10.000 0.350
1175.000 10.000 1.359
1185.000 10.000 1.714
1195.000 10.000 1.401
1205.000 10.000 2.366
1215.000 10.000 2.252
1225.000 10.000 2.203
1235.000 10.000 4.348
1245.000 10.000 3.804
1255.000 10.000 3.556
1265.000 10.000 3.955
1275.000 10.000 1.194
30.000 20.000 24.944
40.000 20.000 23.723
50.000 20.000 19.793
60.000 20.000 19.668
70.000 20.000 18.995
80.000 20.000 16.983
90.000 20.000 14.043
100.000 20.000 13.054
110.000 20.000 11.332
120.000 20.000 10.652
130.000 20.000 10.534
140.000 20.000 10.073
150.000 20.000 9.589
160.000 20.000 9.323
170.000 20.000 9.375
180.000 20.000 9.041
190.000 20.000 7.654
200.000 20.000 8.164
210.000 20.000 7.829
220.000 20.000 7.209
230.000 20.000 7.068
240.000 20.000 6.643
250.000 20.000 6.361
260.000 20.000 7.527
270.000 20.000 6.883
280.000 20.000 6.766
290.000 20.000 5.812
300.000 20.000 6.490
310.000 20.000 6.423
320.000 20.000 6.021
330.000 20.000 6.128
340.000 20.000 5.994
350.000 20.000 6.008
360.000 20.000 6.041
370.000 20.000 4.560
380.000 20.000 5.438
390.000 20.000 9.675
400.000 20.000 4.580
410.000 20.000 4.994
420.000 20.000 3.958
430.000 20.000 4.687
440.000 20.000 4.157
450.000 20.000 3.961
460.000 20.000 4.402
470.000 20.000 3.568
480.000 20.000 4.591
490.000 20.000 3.611
500.000 20.000 4.105
510.000 20.000 4.582
520.000 20.000 4.539
530.000 20.000 3.877
540.000 20.000 4.229
550.000 20.000 4.755
560.000 20.000 3.869
570.000 20.000 876.602
580.000 20.000 3.769
590.000 20.000 3.761
600.000 20.000 2.735
610.000 20.000 0.002
620.000 20.000 0.912
630.000 20.000 -1625.007
640.000 20.000 1.125
650.000 20.000 1.546
660.000 20.000 1.956
670.000 20.000 1.823
680.000 20.000 2.223
690.000 20.000 1.177
700.000 20.000 1.815
710.000 20.000 1.618
720.000 20.000 1.261
730.000 20.000 1.427
740.000 20.000 2.439
750.000 20.000 2.663
760.000 20.000 1.232
770.000 20.000 2.261
780.000 20.000 2.517
790.000 20.000 1.529
800.000 20.000 1.460
810.000 20.000 1.774
820.000 20.000 1.323
830.000 20.000 3.414
840.000 20.000 1.811
850.000 20.000 2.090
860.000 20.000 1.601
870.000 20.000 1.356
880.000 20.000 1.965
890.000 20.000 1.259
900.000 20.000 1.001
910.000 20.000 2.670
920.000 20.000 1.665
930.000 20.000 2.843
940.000 20.000 1.836
950.000 20.000 2.425
960.000 20.000 1.204
970.000 20.000 5.046
980.000 20.000 2.483
990.000 20.000 2.496
1000.000 20.000 3.159
1010.000 20.000 2.425
1020.000 20.000 2.069
1030.000 20.000 2.518
1040.000 20.000 2.130
1050.000 20.000 2.559
1060.000 20.000 3.553
1070.000 20.000 2.284
1080.000 20.000 2.602
1090.000 20.000 1.936
1100.000 20.000 2.495
1110.000 20.000 2.161
1120.000 20.000 2.690
1130.000 20.000 1.943
1140.000 20.000 1.130
1150.000 20.000 1.685
1160.000 20.000 2.788
1170.000 20.000 2.694
1180.000 20.000 3.937
1190.000 20.000 2.165
1200.000 20.000 3.508
1210.000 20.000 4.120
1220.000 20.000 4.070
1230.000 20.000 5.117
1240.000 20.000 5.310
1250.000 20.000 5.485
1260.000 20.000 1.109
45.000 30.000 32.339
55.000 30.000 28.421
65.000 30.000 24.641
75.000 30.000 23.485
85.000 30.000 21.759
95.000 30.000 19.550
105.000 30.000 17.923
115.000 30.000 16.108
125.000 30.000 15.880
135.000 30.000 15.847
145.000 30.000 15.133
155.000 30.000 14.684
165.000 30.000 14.128
175.000 30.000 14.422
185.000 30.000 13.073
195.000 30.000 13.339
205.000 30.000 12.831
215.000 30.000 12.373
225.000 30.000 11.810
235.000 30.000 11.825
245.000 30.000 10.984
255.000 30.000 11.603
265.000 30.000 11.278
275.000 30.000 10.745
285.000 30.000 10.269
295.000 30.000 9.820
305.000 30.000 9.507
315.000 30.000 9.371
325.000 30.000 10.043
335.000 30.000 9.993
345.000 30.000 10.048
355.000 30.000 9.366
365.000 30.000 9.411
375.000 30.000 8.902
385.000 30.000 8.258
395.000 30.000 8.789
405.000 30.000 7.038
415.000 30.000 7.359
425.000 30.000 8.946
435.000 30.000 6.207
445.000 30.000 8.250
455.000 30.000 5.227
465.000 30.000 6.835
475.000 30.000 5.283
485.000 30.000 5.005
495.000 30.000 5.629
505.000 30.000 6.219
515.000 30.000 7.446
525.000 30.000 6.653
535.000 30.000 6.146
545.000 30.000 7.194
555.000 30.000 1370.999
565.000 30.000 7.094
575.000 30.000 5.944
585.000 30.000 5.137
595.000 30.000 5.099
605.000 30.000 2.938
615.000 30.000 0.003
625.000 30.000 1.927
635.000 30.000 0.425
645.000 30.000 -2247.140
655.000 30.000 1.132
665.000 30.000 2.180
675.000 30.000 2.056
685.000 30.000 1.131
695.000 30.000 1.095
705.000 30.000 1.738
715.000 30.000 0.651
725.000 30.000 2.273
735.000 30.000 2.415
745.000 30.000 3.546
755.000 30.000 2.185
765.000 30.000 3.224
775.000 30.000 3.493
785.000 30.000 2.965
795.000 30.000 4.209
805.000 30.000 0.867
815.000 30.000 0.888
825.000 30.000 2.812
835.000 30.000 1.709
845.000 30.000 -0.205
855.000 30.000 0.742
865.000 30.000 0.446
875.000 30.000 6.314
885.000 30.000 1.661
895.000 30.000 3.089
905.000 30.000 3.672
915.000 30.000 2.014
925.000 30.000 4.359
935.000 30.000 3.106
945.000 30.000 3.572
955.000 30.000 3.395
965.000 30.000 2.703
975.000 30.000 4.609
985.000 30.000 5.042
995.000 30.000 2.750
1005.000 30.000 3.976
1015.000 30.000 4.056
1025.000 30.000 3.089
1035.000 30.000 5.288
1045.000 30.000 4.353
1055.000 30.000 4.660
1065.000 30.000 3.654
1075.000 30.000 4.419
1085.000 30.000 2.629
1095.000 30.000 3.520
1105.000 30.000 4.649
1115.000 30.000 3.285
1125.000 30.000 3.336
1135.000 30.000 2.515
1145.000 30.000 3.057
1155.000 30.000 3.474
1165.000 30.000 3.861
1175.000 30.000 4.201
1185.000 30.000 7.201
1195.000 30.000 5.154
1205.000 30.000 5.505
1215.000 30.000 7.541
1225.000 30.000 8.243
1235.000 30.000 6.957
1245.000 30.000 6.968
60.000 40.000 36.510
70.000 40.000 32.128
80.000 40.000 27.785
90.000 40.000 25.469
100.000 40.000 22.402
110.000 40.000 22.743
120.000 40.000 21.539
130.000 40.000 20.615
140.000 40.000 20.817
150.000 40.000 20.339
160.000 40.000 19.784
170.000 40.000 19.757
180.000 40.000 18.288
190.000 40.000 18.626
200.000 40.000 15.514
210.000 40.000 16.575
220.000 40.000 16.515
230.000 40.000 16.668
240.000 40.000 16.789
250.000 40.000 16.497
260.000 40.000 15.792
270.000 40.000 15.765
280.000 40.000 14.308
290.000 40.000 13.389
300.000 40.000 14.033
310.000 40.000 14.189
320.000 40.000 13.587
330.000 40.000 13.699
340.000 40.000 13.889
350.000 40.000 13.790
360.000 40.000 9.792
370.000 40.000 11.367
380.000 40.000 12.456
390.000 40.000 10.180
400.000 40.000 10.607
410.000 40.000 9.754
420.000 40.000 11.293
430.000 40.000 9.237
440.000 40.000 7.170
450.000 40.000 10.556
460.000 40.000 9.645
470.000 40.000 9.898
480.000 40.000 9.016
490.000 40.000 9.372
500.000 40.000 8.331
510.000 40.000 9.894
520.000 40.000 9.228
530.000 40.000 10.582
540.000 40.000 1982.013
550.000 40.000 9.279
560.000 40.000 7.787
570.000 40.000 7.920
580.000 40.000 8.567
590.000 40.000 5.333
600.000 40.000 5.006
610.000 40.000 4.338
620.000 40.000 0.006
630.000 40.000 3.071
640.000 40.000 2.921
650.000 40.000 0.724
660.000 40.000 -2227.199
670.000 40.000 0.261
680.000 40.000 -0.381
690.000 40.000 1.933
700.000 40.000 1.113
710.000 40.000 4.237
720.000 40.000 0.915
730.000 40.000 2.286
740.000 40.000 2.736
750.000 40.000 2.926
760.000 40.000 3.971
770.000 40.000 2.727
780.000 40.000 1.945
790.000 40.000 3.581
800.000 40.000 2.349
810.000 40.000 -1.127
820.000 40.000 1.029
830.000 40.000 5.539
840.000 40.000 4.340
850.000 40.000 -1.388
860.000 40.000 2.652
870.000 40.000 0.151
880.000 40.000 4.298
890.000 40.000 3.692
900.000 40.000 5.005
910.000 40.000 2.607
920.000 40.000 1.384
930.000 40.000 1.403
940.000 40.000 3.557
950.000 40.000 1.779
960.000 40.000 6.540
970.000 40.000 6.047
980.000 40.000 4.996
990.000 40.000 1.704
1000.000 40.000 6.793
1010.000 40.000 4.063
1020.000 40.000 2.442
1030.000 40.000 9.626
1040.000 40.000 5.192
1050.000 40.000 4.867
1060.000 40.000 3.257
1070.000 40.000 5.397
1080.000 40.000 2.865
1090.000 40.000 6.121
1100.000 40.000 3.378
1110.000 40.000 5.300
1120.000 40.000 4.940
1130.000 40.000 3.120
1140.000 40.000 4.449
1150.000 40.000 4.661
1160.000 40.000 4.667
1170.000 40.000 5.492
1180.000 40.000 5.866
1190.000 40.000 7.204
1200.000 40.000 8.104
1210.000 40.000 8.082
1220.000 40.000 8.970
1230.000 40.000 9.180
75.000 50.000 37.468
85.000 50.000 33.132
95.000 50.000 29.910
105.000 50.000 28.605
115.000 50.000 28.121
125.000 50.000 26.844
135.000 50.000 26.078
145.000 50.000 25.460
155.000 50.000 25.371
165.000 50.000 24.876
175.000 50.000 23.175
185.000 50.000 23.092
195.000 50.000 21.616
205.000 50.000 21.073
215.000 50.000 21.358
225.000 50.000 20.783
235.000 50.000 20.325
245.000 50.000 21.051
255.000 50.000 20.055
265.000 50.000 20.811
275.000 50.000 18.830
285.000 50.000 18.820
295.000 50.000 17.868
305.000 50.000 17.434
315.000 50.000 17.822
325.000 50.000 17.441
335.000 50.000 18.021
345.000 50.000 15.794
355.000 50.000 16.883
365.000 50.000 11.809
375.000 50.000 14.199
385.000 50.000 16.718
395.000 50.000 16.889
405.000 50.000 12.935
415.000 50.000 14.891
425.000 50.000 13.945
435.000 50.000 12.812
445.000 50.000 12.818
455.000 50.000 11.762
465.000 50.000 13.665
475.000 50.000 13.733
485.000 50.000 13.414
495.000 50.000 12.250
505.000 50.000 14.197
515.000 50.000 13.296
525.000 50.000 2924.009
535.000 50.000 12.708
545.000 50.000 9.967
555.000 50.000 9.480
565.000 50.000 10.387
575.000 50.000 8.953
585.000 50.000 8.258
595.000 50.000 7.523
605.000 50.000 5.623
615.000 50.000 5.425
625.000 50.000 0.006
635.000 50.000 4.597
645.000 50.000 4.552
655.000 50.000 3.089
665.000 50.000 1.576
675.000 50.000 -6662.875
685.000 50.000 -3.379
695.000 50.000 -1.596
705.000 50.000 0.746
715.000 50.000 0.956
725.000 50.000 -0.044
735.000 50.000 2.790
745.000 50.000 -1.220
755.000 50.000 2.702
765.000 50.000 2.882
775.000 50.000 0.544
785.000 50.000 2.487
795.000 50.000 2.592
805.000 50.000 1.212
815.000 50.000 1.718
825.000 50.000 3.425
835.000 50.000 3.973
845.000 50.000 3.376
855.000 50.000 11.072
865.000 50.000 4.393
875.000 50.000 -4.995
885.000 50.000 2.172
895.000 50.000 6.118
905.000 50.000 2.635
915.000 50.000 4.399
925.000 50.000 2.776
935.000 50.000 4.297
945.000 50.000 1.896
955.000 50.000 9.483
965.000 50.000 5.348
975.000 50.000 4.336
985.000 50.000 4.655
995.000 50.000 7.935
1005.000 50.000 7.871
1015.000 50.000 2.722
1025.000 50.000 2.845
1035.000 50.000 8.076
1045.000 50.000 4.691
1055.000 50.000 3.772
1065.000 50.000 8.317
1075.000 50.000 4.106
1085.000 50.000 5.191
1095.000 50.000 4.223
1105.000 50.000 4.184
1115.000 50.000 4.808
1125.000 50.000 4.762
1135.000 50.000 7.202
1145.000 50.000 4.793
1155.000 50.000 6.494
1165.000 50.000 6.247
1175.000 50.000 6.567
1185.000 50.000 8.524
1195.000 50.000 7.781
1205.000 50.000 10.485
1215.000 50.000 12.933
90.000 60.000 38.349
100.000 60.000 35.838
110.000 60.000 32.416
120.000 60.000 30.448
130.000 60.000 30.643
140.000 60.000 29.961
150.000 60.000 31.213
160.000 60.000 30.061
170.000 60.000 28.980
180.000 60.000 26.284
190.000 60.000 26.483
200.000 60.000 25.651
210.000 60.000 24.309
220.000 60.000 26.277
230.000 60.000 25.798
240.000 60.000 25.466
250.000 60.000 24.276
260.000 60.000 23.757
270.000 60.000 23.158
280.000 60.000 24.403
290.000 60.000 20.721
300.000 60.000 20.976
310.000 60.000 21.648
320.000 60.000 23.632
330.000 60.000 20.189
340.000 60.000 19.809
350.000 60.000 11.637
360.000 60.000 20.675
370.000 60.000 17.334
380.000 60.000 21.555
390.000 60.000 17.931
400.000 60.000 14.108
410.000 60.000 17.391
420.000 60.000 13.663
430.000 60.000 18.325
440.000 60.000 15.882
450.000 60.000 16.566
460.000 60.000 15.648
470.000 60.000 13.933
480.000 60.000 16.417
490.000 60.000 2.057
500.000 60.000 19.686
510.000 60.000 3570.170
520.000 60.000 18.221
530.000 60.000 16.732
540.000 60.000 5.192
550.000 60.000 11.194
560.000 60.000 12.383
570.000 60.000 11.135
580.000 60.000 12.480
590.000 60.000 8.505
600.000 60.000 11.170
610.000 60.000 7.595
620.000 60.000 6.149
630.000 60.000 0.008
640.000 60.000 6.601
650.000 60.000 5.227
660.000 60.000 7.281
670.000 60.000 -1.834
680.000 60.000 -5.353
690.000 60.000 -7841.981
700.000 60.000 -4.879
710.000 60.000 0.308
720.000 60.000 1.860
730.000 60.000 2.303
740.000 60.000 2.732
750.000 60.000 5.491
760.000 60.000 0.368
770.000 60.000 -1.406
780.000 60.000 -0.281
790.000 60.000 -0.537
800.000 60.000 4.047
810.000 60.000 4.390
820.000 60.000 2.137
830.000 60.000 4.472
840.000 60.000 0.326
850.000 60.000 5.622
860.000 60.000 1.684
870.000 60.000 4.465
880.000 60.000 5.921
890.000 60.000 7.051
900.000 60.000 5.723
910.000 60.000 4.591
920.000 60.000 5.912
930.000 60.000 3.415
940.000 60.000 4.578
950.000 60.000 7.978
960.000 60.000 5.724
970.000 60.000 4.996
980.000 60.000 7.110
990.000 60.000 5.969
1000.000 60.000 7.852
1010.000 60.000 8.016
1020.000 60.000 1.849
1030.000 60.000 6.614
1040.000 60.000 4.289
1050.000 60.000 4.488
1060.000 60.000 7.924
1070.000 60.000 4.905
1080.000 60.000 5.104
1090.000 60.000 5.257
1100.000 60.000 6.236
1110.000 60.000 2.507
1120.000 60.000 3.751
1130.000 60.000 8.203
1140.000 60.000 6.378
1150.000 60.000 6.223
1160.000 60.000 4.349
1170.000 60.000 6.915
1180.000 60.000 10.241
1190.000 60.000 11.007
1200.000 60.000 12.970
105.000 70.000 40.955
115.000 70.000 37.795
125.000 70.000 35.140
135.000 70.000 34.709
145.000 70.000 34.991
155.000 70.000 34.969
165.000 70.000 34.401
175.000 70.000 32.575
185.000 70.000 32.075
195.000 70.000 32.447
205.000 70.000 31.427
215.000 70.000 30.476
225.000 70.000 29.714
235.000 70.000 29.411
245.000 70.000 28.717
255.000 70.000 28.408
265.000 70.000 27.141
275.000 70.000 26.759
285.000 70.000 27.656
295.000 70.000 25.224
305.000 70.000 24.322
315.000 70.000 23.742
325.000 70.000 23.178
335.000 70.000 22.736
345.000 70.000 22.053
355.000 70.000 22.215
365.000 70.000 24.028
375.000 70.000 22.376
385.000 70.000 15.589
395.000 70.000 21.449
405.000 70.000 16.896
415.000 70.000 16.835
425.000 70.000 19.615
435.000 70.000 21.104
445.000 70.000 21.398
455.000 70.000 17.646
465.000 70.000 23.532
475.000 70.000 18.808
485.000 70.000 21.590
495.000 70.000 4490.063
505.000 70.000 20.390
515.000 70.000 14.480
525.000 70.000 23.066
535.000 70.000 16.687
545.000 70.000 11.123
555.000 70.000 11.771
565.000 70.000 13.369
575.000 70.000 11.249
585.000 70.000 13.116
595.000 70.000 12.758
605.000 70.000 9.853
615.000 70.000 6.703
625.000 70.000 8.286
635.000 70.000 0.014
645.000 70.000 7.053
655.000 70.000 7.256
665.000 70.000 0.673
675.000 70.000 -0.616
685.000 70.000 -2.971
695.000 70.000 -7.166
705.000 70.000 -8775.255
715.000 70.000 -6.002
725.000 70.000 -2.059
735.000 70.000 -1.981
745.000 70.000 1.790
755.000 70.000 5.748
765.000 70.000 0.092
775.000 70.000 -2.549
785.000 70.000 2.746
795.000 70.000 1.928
805.000 70.000 2.325
815.000 70.000 0.309
825.000 70.000 7.206
835.000 70.000 -0.408
845.000 70.000 -1.143
855.000 70.000 4.930
865.000 70.000 -4.855
875.000 70.000 3.567
885.000 70.000 4.739
895.000 70.000 1.971
905.000 70.000 4.779
915.000 70.000 5.696
925.000 70.000 5.788
935.000 70.000 5.120
945.000 70.000 5.116
955.000 70.000 6.994
965.000 70.000 1.082
975.000 70.000 1.640
985.000 70.000 -0.096
995.000 70.000 6.643
1005.000 70.000 7.250
1015.000 70.000 13.470
1025.000 70.000 6.943
1035.000 70.000 7.917
1045.000 70.000 5.110
1055.000 70.000 7.034
1065.000 70.000 5.142
1075.000 70.000 5.893
1085.000 70.000 7.833
1095.000 70.000 5.690
1105.000 70.000 8.275
1115.000 70.000 7.723
1125.000 70.000 7.333
1135.000 70.000 8.289
1145.000 70.000 6.707
1155.000 70.000 7.866
1165.000 70.000 7.046
1175.000 70.000 8.740
1185.000 70.000 8.607
120.000 80.000 42.523
130.000 80.000 35.621
140.000 80.000 38.290
150.000 80.000 37.809
160.000 80.000 40.537
170.000 80.000 38.055
180.000 80.000 27.563
190.000 80.000 37.031
200.000 80.000 35.206
210.000 80.000 35.695
220.000 80.000 35.288
230.000 80.000 32.965
240.000 80.000 32.839
250.000 80.000 32.323
260.000 80.000 34.337
270.000 80.000 30.583
280.000 80.000 27.358
290.000 80.000 28.994
300.000 80.000 28.279
310.000 80.000 26.699
320.000 80.000 27.019
330.000 80.000 24.731
340.000 80.000 26.488
350.000 80.000 26.910
360.000 80.000 26.188
370.000 80.000 25.485
380.000 80.000 23.070
390.000 80.000 25.790
400.000 80.000 23.566
410.000 80.000 25.390
420.000 80.000 28.415
430.000 80.000 19.683
440.000 80.000 21.878
450.000 80.000 26.021
460.000 80.000 26.631
470.000 80.000 28.083
480.000 80.000 5449.705
490.000 80.000 18.036
500.000 80.000 26.621
510.000 80.000 21.103
520.000 80.000 15.252
530.000 80.000 16.671
540.000 80.000 18.516
550.000 80.000 17.218
560.000 80.000 14.564
570.000 80.000 13.994
580.000 80.000 21.099
590.000 80.000 12.132
600.000 80.000 12.249
610.000 80.000 13.150
620.000 80.000 17.554
630.000 80.000 11.354
640.000 80.000 0.015
650.000 80.000 7.288
660.000 80.000 3.382
670.000 80.000 1.022
680.000 80.000 -1.369
690.000 80.000 -1.533
700.000 80.000 -2.121
710.000 80.000 -7.973
720.000 80.000 -9747.902
730.000 80.000 -6.484
740.000 80.000 3.683
750.000 80.000 0.010
760.000 80.000 -0.995
770.000 80.000 -3.284
780.000 80.000 0.539
790.000 80.000 -2.164
800.000 80.000 1.867
810.000 80.000 2.459
820.000 80.000 4.614
830.000 80.000 3.519
840.000 80.000 3.560
850.000 80.000 5.548
860.000 80.000 -1.827
870.000 80.000 3.455
880.000 80.000 2.973
890.000 80.000 3.212
900.000 80.000 -3.024
910.000 80.000 1.774
920.000 80.000 2.996
930.000 80.000 5.678
940.000 80.000 7.515
950.000 80.000 9.598
960.000 80.000 4.602
970.000 80.000 3.634
980.000 80.000 4.249
990.000 80.000 7.736
1000.000 80.000 16.476
1010.000 80.000 5.845
1020.000 80.000 5.283
1030.000 80.000 5.395
1040.000 80.000 6.717
1050.000 80.000 7.333
1060.000 80.000 1.535
1070.000 80.000 8.049
1080.000 80.000 5.450
1090.000 80.000 4.804
1100.000 80.000 6.749
1110.000 80.000 5.870
1120.000 80.000 6.913
1130.000 80.000 8.474
1140.000 80.000 11.449
1150.000 80.000 6.966
1160.000 80.000 10.303
1170.000 80.000 10.964
135.000 90.000 41.206
145.000 90.000 42.422
155.000 90.000 40.587
165.000 90.000 41.902
175.000 90.000 42.298
185.000 90.000 39.300
195.000 90.000 39.244
205.000 90.000 37.209
215.000 90.000 36.565
225.000 90.000 38.517
235.000 90.000 38.107
245.000 90.000 34.267
255.000 90.000 34.726
265.000 90.000 33.735
275.000 90.000 34.082
285.000 90.000 30.103
295.000 90.000 33.551
305.000 90.000 30.506
315.000 90.000 29.349
325.000 90.000 29.025
335.000 90.000 33.166
345.000 90.000 28.995
355.000 90.000 23.412
365.000 90.000 28.785
375.000 90.000 31.542
385.000 90.000 19.149
395.000 90.000 24.991
405.000 90.000 27.771
415.000 90.000 21.805
425.000 90.000 27.767
435.000 90.000 22.680
445.000 90.000 23.741
455.000 90.000 19.056
465.000 90.000 6246.591
475.000 90.000 28.570
485.000 90.000 27.642
495.000 90.000 27.476
505.000 90.000 20.699
515.000 90.000 24.148
525.000 90.000 23.445
535.000 90.000 19.243
545.000 90.000 22.817
555.000 90.000 14.924
565.000 90.000 16.913
575.000 90.000 17.492
585.000 90.000 9.932
595.000 90.000 26.685
605.000 90.000 1.249
615.000 90.000 4.691
625.000 90.000 5.496
635.000 90.000 12.426
645.000 90.000 0.015
655.000 90.000 5.516
665.000 90.000 4.878
675.000 90.000 2.510
685.000 90.000 1.942
695.000 90.000 0.791
705.000 90.000 -0.793
715.000 90.000 -2.234
725.000 90.000 -7.800
735.000 90.000 -10339.220
745.000 90.000 -8.214
755.000 90.000 -2.392
765.000 90.000 4.071
775.000 90.000 -1.982
785.000 90.000 -0.664
795.000 90.000 0.195
805.000 90.000 0.222
815.000 90.000 0.716
825.000 90.000 6.985
835.000 90.000 9.783
845.000 90.000 6.179
855.000 90.000 10.953
865.000 90.000 -6.973
875.000 90.000 0.724
885.000 90.000 1.420
895.000 90.000 -4.175
905.000 90.000 23.836
915.000 90.000 -0.566
925.000 90.000 5.166
935.000 90.000 2.337
